Date,Close,Open,High,Low,Volume
2017-12-16,19450.0,17750.0,19739.0,17750.0,5964.61729291
2017-12-15,17701.0,17300.0,17920.0,16900.0,5619.77671935
2017-12-14,16615.84,16300.0,17692.15,16157.54,9932.16606843
2017-12-13,16599.23,16909.18,17400.0,15902.0,10556.7220395
2017-12-12,17500.02,16450.0,17613.0,16347.71,10051.5501876
2017-12-11,17100.03,16638.88,17488.0,16260.3,9525.73120601
2017-12-10,15845.55,13200.0,16984.61,13178.0,14633.030726800002
2017-12-09,15218.5,15942.35,16100.0,13141.5,9967.75695406
2017-12-08,15285.55,16783.25,17000.0,14000.0,18632.6097346
2017-12-07,15670.0,13812.76,17712.65,13799.0,26024.938686200003
2017-12-06,13149.98,12230.0,14711.22,12136.64,19236.3478433
2017-12-05,11780.0,11626.56,12300.02,11489.92,8935.40561673
2017-12-04,11258.0,11399.99,11714.21,10850.0,7025.25524068
2017-12-03,11774.97,10954.92,11870.0,10500.17,10848.8237448
2017-12-02,10923.26,10938.42,11200.0,10700.0,4630.24352882
2017-12-01,10544.4,9715.55,11100.0,9360.01,12349.9590009
2017-11-30,9930.41,10759.89,10900.0,8975.0,21032.2687896
2017-11-29,10015.88,10310.04,11454.0,9500.0,18277.4630966
2017-11-28,9950.0,9717.97,10394.43,9694.94,10151.8853734
2017-11-27,9550.0,9591.76,9769.47,9300.0,7433.39727759
2017-11-26,9319.44,8872.0,9721.79,8811.1,8424.74873534
2017-11-25,8700.0,8214.57,8925.0,8214.44,6090.47795537
2017-11-24,8210.01,8096.56,8340.02,8025.01,4787.41380457
2017-11-23,8156.39,8216.69,8272.99,7900.0,3885.40631574
2017-11-22,8192.01,8178.0,8304.98,8106.99,3253.18365239
2017-11-21,8132.18,7909.17,8360.01,7818.65,6567.91569963
2017-11-20,8210.0,7969.11,8314.95,7790.0,8549.34255967
2017-11-19,8031.86,7782.99,8099.0,7668.06,3761.43081492
2017-11-18,7752.48,7605.0,7862.62,7516.48,2605.65478376
2017-11-17,7821.0,7925.01,7990.0,7450.0,6348.62517385
2017-11-16,7765.0,7274.72,7993.0,7190.0,8640.76501723
2017-11-15,7228.0,6863.82,7367.94,6801.04,7075.09821217
2017-11-14,6614.75,6686.0,6900.0,6479.93,8311.46971429
2017-11-13,6412.49,5957.67,6804.87,5931.65,17474.953137
2017-11-12,6044.23,6100.0,6500.0,5450.0,22420.659142400003
2017-11-11,6314.5,6773.9,6825.35,6100.0,11930.8928471
2017-11-10,6595.78,7253.45,7319.5,6420.0,16856.0139494
2017-11-09,7173.96,7345.01,7439.96,7101.02,6635.03415892
2017-11-08,7214.12,7349.5,7950.03,7050.11,14761.685731
2017-11-07,7085.67,7134.31,7374.89,6975.03,6292.93193291
2017-11-06,7028.04,7190.0,7410.0,6947.63,6908.32535059
2017-11-05,7574.8,7400.0,7589.79,7151.11,6589.3972922
2017-11-04,7427.5,7148.63,7511.34,7099.01,3856.19176699
2017-11-03,7275.69,7196.58,7448.78,7100.0,7305.26917506
2017-11-02,6958.47,6850.0,7336.0,6767.67,13179.665930399999
2017-11-01,6600.0,6435.35,6910.0,6365.0,9985.01675311
2017-10-31,6342.33,6132.81,6467.32,6097.8,6647.690845699999
2017-10-30,6076.08,6139.98,6204.6,6025.25,4236.47645459
2017-10-29,6150.0,5745.0,6295.03,5744.99,7141.79858726
2017-10-28,5781.24,5740.43,5817.56,5660.79,2201.8481836
2017-10-27,5750.03,5922.01,5924.99,5703.08,4941.33343876
2017-10-26,5895.55,5783.77,5992.51,5705.0,5582.49799551
2017-10-25,5646.2,5550.99,5783.77,5437.3,6072.58414288
2017-10-24,5671.08,5652.13,5772.88,5375.0,8117.32954059
2017-10-23,5952.85,5980.2,6060.28,5550.0,11525.038984899998
2017-10-22,5905.11,5946.51,6059.18,5750.0,5319.02675664
2017-10-21,6035.59,6098.72,6178.79,5900.01,5377.24376287
2017-10-20,6034.88,5685.02,6100.0,5615.0,11472.535009000001
2017-10-19,5627.51,5624.1,5745.03,5540.68,6629.55619899
2017-10-18,5387.31,5494.42,5633.15,5082.24,10236.040012899999
2017-10-17,5610.0,5648.09,5683.31,5454.06,5756.22635253
2017-10-16,5712.99,5604.34,5778.35,5575.0,5612.56405414
2017-10-15,5519.83,5774.59,5796.91,5450.0,6016.52629103
2017-10-14,5704.71,5667.11,5833.72,5555.89,4540.93877782
2017-10-13,5507.24,5712.47,5810.06,5430.01,10992.682853
2017-10-12,5308.67,4846.99,5869.89,4833.95,17337.590549400004
2017-10-11,4835.98,4738.91,4864.67,4720.0,6864.48927419
2017-10-10,4871.44,4773.1,4919.01,4712.11,4501.87907961
2017-10-09,4794.38,4622.78,4875.0,4550.0,7346.95679836
2017-10-08,4585.03,4437.48,4622.78,4412.42,3687.74755291
2017-10-07,4337.81,4362.14,4448.0,4320.01,2153.04630652
2017-10-06,4337.82,4324.11,4410.26,4314.25,4875.68306422
2017-10-05,4355.64,4175.02,4360.38,4145.0,4009.2155266000004
2017-10-04,4204.9,4290.0,4339.98,4175.0,4586.46003183
2017-10-03,4271.99,4408.25,4408.25,4104.51,4926.85988869
2017-10-02,4402.99,4396.6,4457.01,4361.0,4835.15491879
2017-10-01,4306.5,4293.03,4425.05,4250.0,3712.77060787
2017-09-30,4322.99,4182.89,4345.0,4182.89,3438.68861946
2017-09-29,4161.0,4058.73,4209.85,4020.0,5045.09086611
2017-09-28,4146.51,4183.45,4281.6,4026.0,7680.8956625
2017-09-27,4184.85,3933.36,4225.0,3336.67,10556.7381787
2017-09-26,3911.52,3906.72,3958.06,3852.61,4809.84293241
2017-09-25,3920.84,3748.76,3956.86,3678.0,6068.94375018
2017-09-24,3691.91,3780.46,3784.3,3619.76,2483.50113103
2017-09-23,3769.99,3616.1,3812.88,3616.1,3246.67171459
2017-09-22,3590.99,3694.23,3758.12,3510.84,5504.8112436
2017-09-21,3628.01,3820.0,3894.49,3573.0,9013.51405293
2017-09-20,3952.24,3877.66,4034.99,3811.0,7107.25678552
2017-09-19,3906.74,3989.64,4040.0,3850.0,8650.19828389
2017-09-18,4022.53,3798.74,4117.03,3772.73,11358.144464799998
2017-09-17,3765.08,3657.61,3838.15,3505.94,4423.81179283
2017-09-16,3722.27,3709.85,3854.7,3580.01,6022.36938716
2017-09-15,3674.57,3359.98,3839.19,2955.01,31248.879790099996
2017-09-14,3345.31,3800.01,3892.01,3219.89,28065.442701800002
2017-09-13,3846.34,3956.08,4042.46,3743.75,15551.9935283
2017-09-12,4160.82,4284.69,4372.05,3955.17,9045.68363446
2017-09-11,4190.71,4336.68,4336.68,4110.48,9501.03108792
2017-09-10,4305.0,4219.66,4370.28,4083.55,7479.06692465
2017-09-09,4276.95,4337.81,4405.0,4182.16,5553.98539317
2017-09-08,4151.21,4617.89,4669.98,4000.0,15673.0402655
2017-09-07,4616.08,4506.06,4665.23,4484.68,4658.91356238
2017-09-06,4607.03,4483.32,4645.0,4394.0,9533.90146018
2017-09-05,4437.47,4124.44,4512.51,4031.07,14002.0207184
2017-09-04,4256.16,4549.08,4549.08,4012.02,15654.354471399998
2017-09-03,4561.11,4658.1,4740.41,4460.05,9088.62693262
2017-09-02,4639.79,4828.33,4874.0,4505.0,12040.2959112
2017-09-01,4871.85,4760.02,4985.0,4709.28,10726.8527264
2017-08-31,4724.02,4625.01,4778.96,4600.0,7136.73930668
2017-08-30,4544.3,4599.17,4641.43,4495.05,8773.73116767
2017-08-29,4585.95,4385.31,4705.07,4345.13,10873.6284887
2017-08-28,4336.51,4287.24,4400.0,4202.48,8896.34886264
2017-08-27,4355.3,4369.49,4371.26,4287.23,4869.98881993
2017-08-26,4371.25,4371.25,4371.25,4369.49,5.0
2017-08-25,4302.0,4354.29,4480.01,4284.83,8431.28533602
2017-08-24,4219.99,4132.23,4375.97,4123.54,8183.03824253
2017-08-23,4110.0,4100.47,4250.02,4073.14,9942.93506073
2017-08-22,4089.92,3829.11,4140.05,3600.01,15406.2235648
2017-08-21,4006.15,4043.74,4068.04,3814.03,17861.7811233
2017-08-20,4137.46,4079.82,4168.88,4000.0,8290.06091836
2017-08-19,4096.46,4120.25,4184.8,3985.0,11048.401458
2017-08-18,4112.15,4266.98,4355.0,3971.01,14635.450219299999
2017-08-17,4313.61,4271.64,4474.0,4236.01,10139.602309200001
2017-08-16,4340.01,4078.46,4394.03,3935.01,9421.05939106
2017-08-15,4042.95,4408.51,4414.25,3821.85,22636.5274972
2017-08-14,4203.86,3975.17,4436.01,3972.98,18493.7494225
2017-08-13,3964.74,4047.47,4174.48,3843.72,10812.236450100001
2017-08-12,3880.0,3659.14,4098.91,3656.01,15954.921672600001
2017-08-11,3540.89,3421.45,3705.16,3420.29,13044.574988
2017-08-10,3414.5,3328.91,3441.17,3328.91,7302.73267494
2017-08-09,3336.17,3381.56,3405.07,3237.14,9335.01365342
2017-08-08,3436.36,3447.19,3483.39,3345.97,12305.2278635
2017-08-07,3351.46,3231.49,3447.8,3209.33,9923.86190578
2017-08-06,3249.52,3203.3,3269.91,3147.0,6504.01638885
2017-08-05,3260.08,3092.25,3332.09,3067.35,12646.2446138
2017-08-04,2827.53,2783.59,3144.51,2760.68,9966.97011854
2017-08-03,2774.62,2719.31,2795.67,2712.49,9775.17328913
2017-08-02,2690.0,2731.16,2753.87,2650.0,7644.53163265
2017-08-01,2773.19,2864.56,2924.22,2641.42,7782.3485105
2017-07-31,2858.03,2715.67,2960.0,2703.46,7331.898628399999
2017-07-30,2713.91,2701.27,2765.0,2600.0,5872.27659582
2017-07-29,2736.71,2693.67,2761.43,2648.75,6991.0670448
2017-07-28,2739.99,2673.34,2821.55,2652.21,12099.7343514
2017-07-27,2566.21,2544.32,2727.82,2530.0,10566.3142405
2017-07-26,2476.78,2503.77,2550.0,2401.01,13393.605380600002
2017-07-25,2483.46,2748.73,2768.87,2450.0,24606.2273232
2017-07-24,2772.27,2755.54,2795.0,2715.2,9221.55099979
2017-07-23,2780.62,2826.35,2830.37,2668.05,8896.97948691
2017-07-22,2816.26,2709.99,2872.86,2695.0,8746.21708836
2017-07-21,2622.33,2731.27,2805.01,2609.89,13832.7948312
2017-07-20,2668.57,2330.01,2950.47,2305.11,54142.4335232
2017-07-19,2225.97,2357.18,2404.01,2222.88,18226.0452202
2017-07-18,2368.0,2166.67,2389.99,2145.65,29365.3932756
2017-07-17,2126.06,1952.26,2235.66,1946.47,20557.204084599998
2017-07-16,1853.5,2015.91,2022.39,1800.0,13323.4090084
2017-07-15,2075.03,2095.0,2143.39,1938.16,14633.3552384
2017-07-14,2190.0,2317.13,2352.67,2082.99,14539.304568599999
2017-07-13,2335.0,2411.64,2411.86,2312.53,11488.3936589
2017-07-12,2392.85,2264.37,2420.0,2264.37,12731.7700314
2017-07-11,2307.63,2313.48,2400.0,2242.87,16367.392788799998
2017-07-10,2404.38,2506.57,2520.1,2252.57,17773.3792509
2017-07-09,2533.35,2565.49,2572.31,2492.07,6074.93401654
2017-07-08,2537.68,2492.08,2565.49,2477.68,4754.99299934
2017-07-07,2519.46,2590.63,2593.34,2457.12,14123.7435593
2017-07-06,2595.58,2623.05,2623.16,2579.79,7959.89885132
2017-07-05,2619.1,2578.16,2650.0,2550.01,19838.4300042
2017-07-04,2566.57,2625.06,2631.0,2549.47,4221.34854892
2017-07-03,2547.59,2490.6,2631.32,2481.33,6839.43320723
2017-07-02,2493.41,2399.21,2541.87,2390.0,4935.45317645
2017-07-01,2428.89,2430.87,2500.0,2375.03,5676.89013261
2017-06-30,2505.01,2512.88,2549.9,2420.0,8351.45934143
2017-06-29,2559.09,2569.11,2589.51,2499.28,8327.68563446
2017-06-28,2554.99,2536.85,2596.26,2470.01,10461.2437163
2017-06-27,2414.7,2451.59,2573.77,2269.46,20011.212895700002
2017-06-26,2312.01,2545.4,2549.72,2275.27,14730.160842399999
2017-06-25,2491.75,2536.73,2636.55,2429.42,6553.29459928
2017-06-24,2528.58,2699.0,2710.51,2502.0,5582.15173853
2017-06-23,2707.03,2713.65,2727.99,2672.24,5265.50320927
2017-06-22,2686.14,2644.32,2729.34,2595.0,7617.02890327
2017-06-21,2672.33,2748.27,2769.99,2586.27,11254.203075799998
2017-06-20,2766.16,2610.0,2786.0,2589.67,8053.62592517
2017-06-19,2557.04,2559.05,2631.93,2491.12,6186.87327202
2017-06-18,2492.39,2658.35,2658.35,2458.59,5377.10865963
2017-06-17,2648.0,2483.23,2664.89,2468.26,5284.59692954
2017-06-16,2499.99,2385.01,2508.23,2385.01,8250.948060699999
2017-06-15,2320.0,2456.41,2456.41,2059.41,21793.494405200003
2017-06-14,2523.345,2754.37,2800.0,2341.2,16089.1709725
2017-06-13,2699.62,2654.39,2773.12,2651.3,10851.799643600001
2017-06-12,2512.04,2964.77,2970.7,2470.0,20573.7002117
2017-06-11,2939.97,2871.23,2975.0,2859.76,4710.86333273
2017-06-10,2838.73,2825.61,2903.99,2803.0,5999.97793217
2017-06-09,2819.17,2810.06,2854.12,2794.31,7036.70393746
2017-06-08,2746.12,2720.82,2833.85,2699.93,9151.56983935
2017-06-07,2775.66,2860.68,2870.67,2610.67,9330.28085648
2017-06-06,2856.16,2820.86,2924.0,2689.91,10121.0140911
2017-06-05,2635.01,2575.08,2870.0,2554.9,8343.884169399998
2017-06-04,2500.0,2512.04,2575.09,2483.03,3373.95586488
2017-06-03,2569.18,2479.1,2589.69,2461.36,4440.25679086
2017-06-02,2411.83,2435.66,2499.0,2375.0,8709.223441799999
2017-06-01,2387.97,2368.41,2459.0,2308.78,10481.365753299999
2017-05-31,2288.51,2180.13,2378.62,2179.98,14218.6780695
2017-05-30,2239.74,2297.6,2324.27,2151.21,15106.1528805
2017-05-29,2324.0,2207.78,2340.1,2169.12,6706.07913976
2017-05-28,2202.11,2220.44,2323.99,2150.0,4379.31175368
2017-05-27,2158.95,2263.87,2289.99,1910.55,9629.825299
2017-05-26,2273.0,2475.28,2628.71,2055.55,17003.9926859
2017-05-25,2414.61,2574.98,2779.0,2199.6,24602.6735763
2017-05-24,2474.55,2305.17,2579.03,2282.97,11700.5515976
2017-05-23,2235.0,2175.29,2319.02,2156.87,12070.7559709
2017-05-22,2172.86,2068.95,2249.0,1998.5,11955.066987299999
2017-05-21,2021.86,2055.99,2089.44,1981.37,3264.78048492
2017-05-20,2018.85,1979.98,2056.0,1970.0,5999.98633708
2017-05-19,1930.87,1910.26,1985.05,1905.97,7114.54380024
2017-05-18,1861.65,1809.56,1917.03,1809.56,8048.21860023
2017-05-17,1819.87,1800.0,1837.36,1799.07,9958.42537535
2017-05-16,1762.47,1701.54,1800.0,1701.54,6558.26363034
2017-05-15,1711.62,1779.71,1779.71,1667.0,13727.5443683
2017-05-14,1765.01,1795.92,1817.57,1754.83,1405.93377898
2017-05-13,1728.83,1648.56,1807.35,1631.46,5300.97746779
2017-05-12,1670.73,1792.04,1821.57,1602.36,16437.647745299997
2017-05-11,1839.15,1783.04,1884.0,1780.0,18379.8702217
2017-05-10,1774.51,1709.31,1796.01,1698.0,8032.80940483
2017-05-09,1767.0,1689.5,1779.0,1686.86,8682.03222211
2017-05-08,1648.39,1616.87,1720.51,1602.9,8745.06497624
2017-05-07,1579.99,1584.99,1624.93,1566.14,3469.1230865
2017-05-06,1574.99,1567.99,1585.6,1550.0,2212.88280849
2017-05-05,1540.23,1587.31,1626.73,1521.24,7225.56589369
2017-05-04,1540.0,1521.15,1650.0,1475.01,9794.20941496
2017-05-03,1498.26,1471.52,1535.6,1444.99,5684.96845698
2017-05-02,1440.78,1443.93,1489.61,1421.11,6527.4124142
2017-05-01,1449.97,1373.89,1480.0,1360.09,20028.052119599997
2017-04-30,1342.94,1339.49,1375.0,1325.0,2256.76607525
2017-04-29,1350.55,1346.94,1355.1,1330.9,1976.48228839
2017-04-28,1318.35,1355.65,1360.0,1300.0,14866.3947337
2017-04-27,1332.18,1301.47,1370.0,1301.47,12395.7407705
2017-04-26,1302.0,1278.9,1314.05,1278.9,6176.1324342
2017-04-25,1279.52,1258.99,1282.87,1258.99,4130.0629578
2017-04-24,1256.12,1248.99,1259.91,1240.21,4541.04908475
2017-04-23,1249.01,1241.01,1250.48,1235.46,1607.05662858
2017-04-22,1246.62,1248.48,1249.99,1226.0,1762.65581265
2017-04-21,1242.5,1245.51,1256.0,1237.5,4377.17459121
2017-04-20,1232.0,1213.0,1249.82,1212.99,5374.14556571
2017-04-19,1204.81,1205.93,1217.52,1189.18,6125.29725352
2017-04-18,1202.4,1197.82,1209.27,1195.0,5505.04336243
2017-04-17,1191.96,1178.65,1199.94,1175.06,3458.04393208
2017-04-16,1179.99,1182.64,1183.99,1166.51,1422.49656699
2017-04-15,1182.73,1181.0,1194.54,1170.0,1706.98736745
2017-04-14,1185.94,1186.63,1193.08,1170.11,5002.67061118
2017-04-13,1173.6,1216.77,1218.83,1153.36,6112.79349858
2017-04-12,1219.23,1225.8,1225.82,1210.69,5480.22430739
2017-04-11,1222.73,1206.97,1232.62,1200.625,5077.84259423
2017-04-10,1209.64,1211.86,1216.99,1202.8,4341.32634374
2017-04-09,1215.43,1188.0,1217.49,1180.9,2271.73423958
2017-04-08,1180.04,1195.71,1198.0,1167.0,1632.44812897
2017-04-07,1197.95,1181.89,1206.0,1176.37,4066.45045733
2017-04-06,1187.14,1151.31,1207.8,1150.11,5963.33349767
2017-04-05,1130.95,1139.15,1151.99,1115.54,4533.3378515
2017-04-04,1141.34,1149.47,1159.67,1126.8,4384.62703674
2017-04-03,1150.04,1142.57,1161.46,1122.48,5414.67857056
2017-04-02,1112.1,1086.1,1144.0,1081.45,2843.17494135
2017-04-01,1081.76,1082.63,1112.43,1073.68,2033.03084483
2017-03-31,1079.28,1054.41,1090.65,1042.0,4648.99994931
2017-03-30,1029.5,1041.62,1054.42,1022.12,5379.20470039
2017-03-29,1041.0,1012.0,1055.89,1011.0,4965.04502918
2017-03-28,1026.76,1038.54,1064.98,1012.0,6517.97599934
2017-03-27,1015.52,974.17,1046.16,969.43,5525.40647886
2017-03-26,985.37,964.18,1000.0,948.33,3348.56825912
2017-03-25,944.61,926.2,978.6,892.12,3986.63468248
2017-03-24,977.47,1013.01,1015.59,925.0,5495.14463939
2017-03-23,1040.48,1038.55,1052.82,1012.01,3735.97957693
2017-03-22,1014.61,1090.11,1099.65,990.1,6168.06613188
2017-03-21,1111.52,1068.56,1119.4,1067.41,5764.82659019
2017-03-20,1033.03,1032.93,1068.56,1010.49,2500.97896021
2017-03-19,1052.28,1000.4,1060.0,972.57,2025.90295087
2017-03-18,980.82,1055.0,1087.89,948.6,5425.81453691
2017-03-17,1123.89,1119.21,1161.29,1055.0,7854.25525668
2017-03-16,1186.97,1250.0,1250.0,1105.51,6437.97481906
2017-03-15,1249.93,1247.99,1265.0,1246.0,3073.40133353
2017-03-14,1252.0,1245.03,1258.48,1228.86,2174.31490352
2017-03-13,1241.15,1234.55,1250.0,1215.98,2468.99960397
2017-03-12,1230.29,1188.13,1237.68,1179.09,1447.87172988
2017-03-11,1177.7,1143.23,1197.72,1143.23,2363.56145682
2017-03-10,1271.81,1200.75,1325.0,980.01,14365.657301700003
2017-03-09,1200.9,1156.39,1211.82,1150.01,2361.39424499
2017-03-08,1179.89,1211.02,1232.8,1135.51,5945.39470928
2017-03-07,1255.26,1285.38,1287.41,1188.97,7238.34986478
2017-03-06,1280.97,1276.51,1288.98,1275.0,3290.76911325
2017-03-05,1274.98,1265.0,1279.99,1245.21,1796.8596103
2017-03-04,1264.99,1285.01,1287.99,1241.01,1671.77982553
2017-03-03,1273.06,1272.07,1293.35,1261.43,15533.0057466
2017-03-02,1274.16,1224.0,1285.1,1215.36,12732.4698281
2017-03-01,1225.81,1197.68,1233.59,1190.62,3736.41434376
2017-02-28,1201.82,1193.96,1203.91,1181.16,4774.82408546
2017-02-27,1194.26,1188.34,1214.96,1172.67,3399.03504139
2017-02-26,1177.19,1143.56,1191.99,1143.56,2745.63591387
2017-02-25,1153.98,1183.99,1185.82,1126.54,2490.3053395999996
2017-02-24,1180.0,1200.0,1213.39,1107.56,7982.2850642
2017-02-23,1164.99,1127.8,1200.0,1126.49,5435.72277203
2017-02-22,1135.49,1122.51,1140.0,1109.99,3664.73999518
2017-02-21,1121.72,1079.7,1134.59,1079.7,4178.57807578
2017-02-20,1062.96,1049.26,1085.51,1049.26,2643.36093477
2017-02-19,1053.99,1054.23,1061.98,1047.35,1344.71718397
2017-02-18,1064.72,1060.99,1069.23,1054.0,1611.61478435
2017-02-17,1055.0,1037.15,1063.99,1034.9,2813.26896509
2017-02-16,1038.41,1023.67,1042.14,1022.09,3409.69729445
2017-02-15,1012.64,1008.17,1026.6,1006.0,2892.71482548
2017-02-14,1008.66,997.34,1020.01,994.35,1942.22984245
2017-02-13,1000.68,1009.0,1014.99,990.0,2903.4763533000005
2017-02-12,1007.88,1012.1,1013.12,1004.43,482.35092623599996
2017-02-11,1017.6,1000.07,1020.43,1000.0,718.015697441
2017-02-10,987.7,979.96,1009.09,955.99,2151.07493458
2017-02-09,957.39,1072.19,1079.99,948.22,7697.72083941
2017-02-08,1060.98,1068.62,1072.19,1023.58,3340.38140845
2017-02-07,1049.01,1026.99,1068.64,1026.98,3173.16340775
2017-02-06,1022.02,1016.95,1028.12,1015.03,3369.55881363
2017-02-05,1011.81,1028.9,1029.96,998.88,1168.59842696
2017-02-04,1032.68,1010.81,1041.97,1005.01,1138.95252398
2017-02-03,1016.0,1020.06,1024.0,995.98,3855.99233424
2017-02-02,1003.5,980.48,1020.23,980.48,3198.13658263
2017-02-01,977.96,973.04,990.0,962.35,2549.24622188
2017-01-31,959.27,923.99,978.97,922.87,2065.82959452
2017-01-30,922.34,919.48,923.99,917.39,1608.00500072
2017-01-29,916.32,922.99,922.99,912.01,365.98010447800004
2017-01-28,921.44,921.73,922.99,918.78,394.780530595
2017-01-27,920.97,915.43,924.88,909.97,2132.97117863
2017-01-26,919.42,901.55,922.0,896.01,1986.4879065000002
2017-01-25,894.65,898.46,901.99,884.88,2414.39545656
2017-01-24,905.01,912.72,925.09,882.01,3417.81097163
2017-01-23,918.78,923.22,928.0,890.02,3220.70976686
2017-01-22,916.61,937.9,939.3,895.51,1105.52886921
2017-01-21,921.25,925.33,940.42,914.23,899.4079266389999
2017-01-20,897.05,901.56,925.33,885.01,3374.07453711
2017-01-19,902.47,890.83,908.97,884.74,2914.76509006
2017-01-18,871.94,892.54,901.99,851.39,2920.75606754
2017-01-17,910.98,852.77,916.89,852.77,4659.73590766
2017-01-16,832.98,836.58,852.78,822.53,933.0780245
2017-01-15,817.07,827.85,837.56,812.0,538.6778894409999
2017-01-14,829.42,819.27,835.0,815.0,560.13913161
2017-01-13,822.24,790.1,839.78,777.91,3878.57791582
2017-01-12,818.11,776.02,832.15,756.01,3659.89742792
2017-01-11,799.33,913.98,924.02,752.0,8061.82807048
2017-01-10,904.97,907.51,913.99,900.38,2220.92915048
2017-01-09,892.79,891.83,913.99,880.5,3440.08980958
2017-01-08,907.99,918.39,940.1,880.51,1386.49477416
2017-01-07,887.83,839.53,919.16,820.99,2014.4812354000003
2017-01-06,892.79,987.95,989.27,825.0,5809.62056348
2017-01-05,959.41,1146.0,1167.16,879.0,6731.51230086
2017-01-04,1127.4,1049.37,1155.54,1049.37,3406.99912497
2017-01-03,1020.76,1028.38,1049.49,1014.06,2249.55767093
2017-01-02,1012.0,1010.6,1035.9,995.1,1722.37847544
2017-01-01,997.91,967.8,1014.98,965.0,1104.88372294
2018-12-31,3686.43,3784.93,3820.5,3577.18,4510.7701400594
2018-12-30,3802.11,3734.9,3864.93,3727.18,2244.691234896
2018-12-29,3838.9,3884.25,3937.21,3691.01,3093.9308697459996
2018-12-28,3874.84,3598.01,3965.23,3576.04,5332.2495233571
2018-12-27,3604.87,3738.44,3775.99,3567.86,5975.492571193101
2018-12-26,3811.4,3834.03,3842.27,3688.04,3785.2280504661
2018-12-25,3752.96,3736.31,3863.82,3680.0,3950.8711267926
2018-12-24,4030.0,4175.0,4238.33,3725.0,6513.6449807093
2018-12-23,3960.0,4006.69,4213.0,3910.0,3476.4574095497996
2018-12-22,3888.04,3821.27,4031.09,3790.27,2846.2922831877004
2018-12-21,3810.0,4042.87,4091.38,3773.13,8097.7629141065
2018-12-20,4050.23,3720.33,4200.0,3677.0,12980.0803398881
2018-12-19,3770.53,3749.03,3922.6,3650.79,9680.439473267099
2018-12-18,3535.31,3532.09,3776.6,3432.38,8002.202016448101
2018-12-17,3526.64,3202.08,3584.99,3195.45,8411.9845930892
2018-12-16,3232.58,3235.63,3263.05,3181.51,1198.1611476254
2018-12-15,3168.27,3219.68,3243.79,3126.88,3360.1337025390003
2018-12-14,3178.98,3250.01,3280.59,3136.46,5027.5009676347
2018-12-13,3317.62,3387.85,3413.0,3202.43,6063.1261924824
2018-12-12,3436.03,3338.13,3486.0,3330.08,5289.2438108262
2018-12-11,3333.08,3385.34,3426.68,3295.01,3742.9134439276
2018-12-10,3374.08,3534.0,3540.33,3357.56,5034.467669661501
2018-12-09,3565.0,3398.56,3641.28,3373.71,3868.3449707166997
2018-12-08,3351.36,3390.33,3459.0,3254.62,3305.1477736856
2018-11-15,5535.88,5562.01,5608.35,5200.0,6774.7824985636
2018-11-14,5510.0,6264.0,6297.66,5290.0,14483.0756410575
2018-11-13,6272.33,6295.74,6311.13,6239.48,1718.7030451024
2018-11-12,6333.15,6357.1,6368.3,6250.0,1180.0002283326
2018-11-11,6323.87,6348.99,6382.25,6275.0,538.1172093952999
2018-11-10,6362.99,6347.63,6369.99,6333.0,425.1805875169
2018-11-09,6345.0,6398.85,6408.89,6312.0,1184.1525322553
2018-11-08,6420.96,6442.9,6486.53,6390.01,3066.5099703543
2018-11-07,6507.34,6508.33,6521.99,6440.0,3168.2488272542
2018-11-06,6410.22,6385.95,6540.0,6384.75,4372.1124101022
2018-11-05,6382.11,6407.91,6421.0,6368.49,3278.0847284415004
2018-11-04,6422.55,6332.47,6453.22,6320.5,1686.1622260464
2018-11-03,6328.98,6339.18,6345.34,6318.11,332.5809477202
2018-11-02,6344.87,6356.05,6369.99,6330.0,1661.7537761119
2018-11-01,6321.0,6293.93,6380.0,6281.91,2422.6458524639
2018-10-31,6300.0,6264.54,6346.94,6200.0,3390.1202980636
2018-10-30,6255.15,6270.64,6287.56,6238.94,3298.2727315936
2018-10-29,6252.2,6405.45,6405.99,6200.0,3589.0334499144
2018-10-28,6390.87,6405.99,6418.97,6387.64,482.2657068585
2018-10-27,6404.5,6416.15,6418.01,6388.06,450.75870527
2018-10-26,6403.91,6388.46,6450.0,6375.0,2764.6689360786
2018-10-25,6408.7,6390.51,6419.07,6379.03,2727.8628174868
2018-10-24,6423.51,6413.41,6465.68,6358.82,3634.0762769181
2018-10-23,6400.0,6392.27,6417.62,6350.1,3563.0559483244
2018-10-22,6397.07,6408.7,6426.24,6371.09,2982.2707839853997
2018-10-21,6436.98,6434.22,6449.97,6390.01,534.4444129089
2018-10-20,6397.45,6383.39,6386.34,6382.0,2.7016444
2018-10-19,6380.15,6383.39,6383.39,6383.39,0.0
2018-10-18,6397.68,6459.26,6459.64,6350.92,4597.2003299071
2018-10-17,6434.22,6444.08,6487.77,6406.98,1998.4620642276998
2018-10-16,6430.65,6423.27,6489.99,6390.1,2978.5895910389
2018-10-15,6379.03,6215.68,6769.0,6206.0,8948.7305104424
2018-10-14,6247.08,6225.0,6295.08,6149.88,2189.9002765045
2018-10-13,6202.0,6192.15,6245.97,6180.27,258.8745647516
2018-10-12,6203.71,6192.15,6192.15,6192.15,0.0
2018-10-11,6195.79,6226.22,6250.0,6102.05,3275.28796745
2018-10-10,6538.71,6539.16,6557.18,6026.09,5005.4943377726
2018-10-09,6576.79,6606.13,6611.66,6521.7,2148.3004937745
